bucket,raw_name,event_type,description
foul_committed,Ezi,offensivefoul,Ezi Magbegor offensive foul (Jade Melbourne draws the foul)
foul_committed,Ezi,shootingfoul,Ezi Magbegor shooting foul (Shakira Austin draws the foul)
foul_committed,Shakira,shootingfoul,Shakira Austin shooting foul (Gabby Williams draws the foul)
foul_committed,Dominique,shootingfoul,Dominique Malonga shooting foul (Shakira Austin draws the foul)
rebound,Mystics,rebound,Mystics offensive rebound
foul_committed,Skylar,personalfoul,Skylar Diggins personal foul (Kiki Iriafen draws the foul)
rebound,Mystics,rebound,Mystics offensive rebound
foul_committed,Skylar,shootingfoul,Skylar Diggins shooting foul (Sonia Citron draws the foul)
rebound,Storm,rebound,Storm offensive rebound
turnover,Storm,turnover,Storm turnover (shot clock violation)
foul_committed,Ezi,shootingfoul,Ezi Magbegor shooting foul (Shakira Austin draws the foul)
foul_committed,Mystics,technicalfoulnonunsportsmanlike,Mystics technical foul (Defensive three second)
foul_committed,Jade,shootingfoul,Jade Melbourne shooting foul (Nneka Ogwumike draws the foul)
foul_committed,Stefanie,shootingfoul,Stefanie Dolson shooting foul (Dominique Malonga draws the foul)
rebound,Mystics,rebound,Mystics offensive rebound
foul_committed,Jade,personalfoul,Jade Melbourne personal foul (Brittney Sykes draws the foul)
foul_committed,Brittney,shootingfoul,Brittney Sykes shooting foul (Jade Melbourne draws the foul)
foul_committed,Jade,shootingfoul,Jade Melbourne shooting foul (Gabby Williams draws the foul)
rebound,Storm,rebound,Storm offensive rebound
foul_committed,Gabby,personalfoul,Gabby Williams personal foul (Shakira Austin draws the foul)
foul_committed,Ezi,shootingfoul,Ezi Magbegor shooting foul (Shakira Austin draws the foul)
rebound,Mystics,rebound,Mystics defensive rebound
foul_committed,Sug,shootingfoul,Sug Sutton shooting foul (Skylar Diggins draws the foul)
rebound,Storm,rebound,Storm offensive rebound
foul_committed,Brittney,personalfoul,Brittney Sykes personal foul (Shakira Austin draws the foul)
foul_committed,Dominique,personalfoul,Dominique Malonga personal foul (Shakira Austin draws the foul)
foul_committed,Stefanie,personalfoul,Stefanie Dolson personal foul (Sami Whitcomb draws the foul)
foul_committed,Kiki,personalfoul,Kiki Iriafen personal foul (Alyssa Thomas draws the foul)
rebound,Mystics,rebound,Mystics defensive rebound
foul_committed,Satou,personalfoul,Satou Sabally personal foul (Loose ball) (Sonia Citron draws the foul)
foul_committed,Kiki,offensivefoul,Kiki Iriafen offensive foul (Satou Sabally draws the foul)
foul_committed,Lucy,personalfoul,Lucy Olsen personal foul (Lexi Held draws the foul)
rebound,Mercury,rebound,Mercury defensive rebound
rebound,Mystics,rebound,Mystics offensive rebound
foul_committed,Kalani,personalfoul,Kalani Brown personal foul (Loose ball) (Sika Koné draws the foul)
rebound,Mystics,rebound,Mystics offensive rebound
turnover,Mystics,turnover,Mystics turnover (shot clock violation)
foul_committed,Stefanie,personalfoul,Stefanie Dolson personal foul (Satou Sabally draws the foul)
foul_committed,Sami,personalfoul,Sami Whitcomb personal foul (Aaliyah Edwards draws the foul)
turnover,Mystics,turnover,Mystics turnover (shot clock violation)
foul_committed,Monique,offensivefoul,Monique Akoa Makani offensive foul (Jade Melbourne draws the foul)
foul_committed,Kathryn,shootingfoul,Kathryn Westbeld shooting foul (Aaliyah Edwards draws the foul)
turnover,Mercury,turnover,Mercury turnover (shot clock violation)
rebound,Mercury,rebound,Mercury defensive rebound
foul_committed,Sonia,personalfoul,Sonia Citron personal foul (Satou Sabally draws the foul)
rebound,Mystics,rebound,Mystics offensive rebound
foul_committed,Kathryn,shootingfoul,Kathryn Westbeld shooting foul (Brittney Sykes draws the foul)
rebound,Mercury,rebound,Mercury offensive rebound
foul_committed,Brittney,personalfoul,Brittney Sykes personal foul (Monique Akoa Makani draws the foul)
foul_committed,Sami,personalfoul,Sami Whitcomb personal foul (Sonia Citron draws the foul)
rebound,Mystics,rebound,Mystics offensive rebound
foul_committed,Lexi,personalfoul,Lexi Held personal foul (Loose ball) (Brittney Sykes draws the foul)
foul_committed,Lexi,shootingfoul,Lexi Held shooting foul (Brittney Sykes draws the foul)
foul_committed,Sonia,personalfoul,Sonia Citron personal foul (Satou Sabally draws the foul)
foul_committed,Emily,shootingfoul,Emily Engstler shooting foul (Lexi Held draws the foul)
rebound,Mercury,rebound,Mercury offensive rebound
foul_committed,Jade,personalfoul,Jade Melbourne personal foul (Lexi Held draws the foul)
rebound,Mystics,rebound,Mystics defensive rebound
foul_committed,Sonia,offensivefoul,Sonia Citron offensive foul (Lexi Held draws the foul)
foul_committed,Kalani,offensivefoul,Kalani Brown offensive foul (Aaliyah Edwards draws the foul)
foul_committed,Alyssa,personalfoul,Alyssa Thomas personal foul (Emily Engstler draws the foul)
foul_committed,Sug,personalfoul,Sug Sutton personal foul (Sevgi Uzun draws the foul)
foul_committed,Emily,shootingfoul,Emily Engstler shooting foul (Kalani Brown draws the foul)
foul_committed,Aaliyah,shootingfoul,Aaliyah Edwards shooting foul (Sami Whitcomb draws the foul)
foul_committed,Sami,personalfoul,Sami Whitcomb personal foul (Brittney Sykes draws the foul)
rebound,Mystics,rebound,Mystics offensive rebound
foul_committed,Kalani,offensivefoul,Kalani Brown offensive foul (Charge) (Aaliyah Edwards draws the foul)
rebound,Mystics,rebound,Mystics offensive rebound
rebound,Mystics,rebound,Mystics offensive rebound
rebound,Mystics,rebound,Mystics defensive rebound
foul_committed,Alyssa,shootingfoul,Alyssa Thomas shooting foul (Kiki Iriafen draws the foul)
rebound,Mystics,rebound,Mystics offensive rebound
foul_committed,Sami,shootingfoul,Sami Whitcomb shooting foul (Sonia Citron draws the foul)
foul_committed,Jade,personalfoul,Jade Melbourne personal foul (Alyssa Thomas draws the foul)
foul_committed,Lexi,shootingfoul,Lexi Held shooting foul (Jade Melbourne draws the foul)
foul_committed,Kiki,technicalfoul,Kiki Iriafen technical foul
foul_committed,Emily,shootingfoul,Emily Engstler shooting foul (Satou Sabally draws the foul)
foul_committed,Sonia,personalfoul,Sonia Citron personal foul (Loose ball) (Sami Whitcomb draws the foul)
rebound,Mercury,rebound,Mercury offensive rebound
foul_committed,Jade,personalfoul,Jade Melbourne personal foul (Loose ball) (Satou Sabally draws the foul)
foul_committed,Alyssa,offensivefoul,Alyssa Thomas offensive foul (Sonia Citron draws the foul)
foul_committed,Kiki,shootingfoul,Kiki Iriafen shooting foul (Alyssa Thomas draws the foul)
foul_committed,Jade,shootingfoul,Jade Melbourne shooting foul (Alyssa Thomas draws the foul)
rebound,Mercury,rebound,Mercury offensive rebound
foul_committed,Monique,shootingfoul,Monique Akoa Makani shooting foul (Kiki Iriafen draws the foul)
foul_committed,Monique,personalfoul,Monique Akoa Makani personal foul (Brittney Sykes draws the foul)
foul_committed,Alyssa,offensivefoul,Alyssa Thomas offensive foul (Jade Melbourne draws the foul)
foul_committed,Sonia,personalfoul,Sonia Citron personal foul (Monique Akoa Makani draws the foul)
foul_committed,Emily,personalfoul,Emily Engstler personal foul (Take) (Alyssa Thomas draws the foul)
foul_committed,Sarah,personalfoul,Sarah Ashlee Barker personal foul (Satou Sabally draws the foul)
foul_committed,Dearica,shootingfoul,Dearica Hamby shooting foul (Satou Sabally draws the foul)
foul_committed,Kathryn,shootingfoul,Kathryn Westbeld shooting foul (Kelsey Plum draws the foul)
rebound,Sparks,rebound,Sparks offensive rebound
foul_committed,Dearica,shootingfoul,Dearica Hamby shooting foul (Alyssa Thomas draws the foul)
foul_committed,Kalani,shootingfoul,Kalani Brown shooting foul (Emma Cannon draws the foul)
rebound,Mercury,rebound,Mercury offensive rebound
foul_committed,Kelsey,offensivefoul,Kelsey Plum offensive foul (Monique Akoa Makani draws the foul)
rebound,Sparks,rebound,Sparks offensive rebound
foul_committed,Kitija,shootingfoul,Kitija Laksa shooting foul (Odyssey Sims draws the foul)
foul_committed,Kitija,shootingfoul,Kitija Laksa shooting foul (Azurá Stevens draws the foul)
foul_committed,Liatu,shootingfoul,Liatu King shooting foul (Satou Sabally draws the foul)
rebound,Mercury,rebound,Mercury offensive rebound
foul_committed,Satou,shootingfoul,Satou Sabally shooting foul (Azurá Stevens draws the foul)
foul_committed,Monique,shootingfoul,Monique Akoa Makani shooting foul (Kelsey Plum draws the foul)
rebound,Mercury,rebound,Mercury offensive rebound
foul_committed,Azurá,technicalfoul,Azurá Stevens technical foul
foul_committed,Dearica,personalfoul,Dearica Hamby personal foul (Kalani Brown draws the foul)
foul_committed,Odyssey,shootingfoul,Odyssey Sims shooting foul (Alyssa Thomas draws the foul)
foul_committed,Odyssey,shootingfoul,Odyssey Sims shooting foul (Kalani Brown draws the foul)
rebound,Sparks,rebound,Sparks offensive rebound
foul_committed,Odyssey,personalfoul,Odyssey Sims personal foul (Sami Whitcomb draws the foul)
rebound,Mercury,rebound,Mercury offensive rebound
foul_committed,Kalani,shootingfoul,Kalani Brown shooting foul (Azurá Stevens draws the foul)
turnover,Sparks,turnover,Sparks turnover (5-second violation)
foul_committed,Satou,shootingfoul,Satou Sabally shooting foul (Liatu King draws the foul)
foul_committed,Alyssa,offensivefoul,Alyssa Thomas offensive foul (Liatu King draws the foul)
foul_committed,Kelsey,offensivefoul,Kelsey Plum offensive foul (Kalani Brown draws the foul)
rebound,Mercury,rebound,Mercury offensive rebound
rebound,Mercury,rebound,Mercury offensive rebound
foul_committed,Satou,offensivefoul,Satou Sabally offensive foul (Sarah Ashlee Barker draws the foul)
foul_committed,Satou,personalfoul,Satou Sabally personal foul (Kelsey Plum draws the foul)
rebound,Sparks,rebound,Sparks offensive rebound
rebound,Sparks,rebound,Sparks offensive rebound
foul_committed,Monique,personalfoul,Monique Akoa Makani personal foul (Away from play) (Kelsey Plum draws the foul)
rebound,Sparks,rebound,Sparks offensive rebound
foul_committed,Monique,shootingfoul,Monique Akoa Makani shooting foul (Odyssey Sims draws the foul)
rebound,Sparks,rebound,Sparks offensive rebound
foul_committed,Alyssa,personalfoul,Alyssa Thomas personal foul (Loose ball) (Dearica Hamby draws the foul)
rebound,Mercury,rebound,Mercury defensive rebound
foul_committed,Emma,shootingfoul,Emma Cannon shooting foul (Satou Sabally draws the foul)
rebound,Mercury,rebound,Mercury defensive rebound
foul_committed,Sania,personalfoul,Sania Feagin personal foul (Loose ball) (Satou Sabally draws the foul)
rebound,Mercury,rebound,Mercury offensive rebound
rebound,Sparks,rebound,Sparks offensive rebound
foul_committed,Murjanatu,personalfoul,Murjanatu Musa personal foul (Loose ball) (Dearica Hamby draws the foul)
foul_committed,Emma,offensivefoul,Emma Cannon offensive foul (Kitija Laksa draws the foul)
foul_committed,Emma,personalfoul,Emma Cannon personal foul (Lexi Held draws the foul)
foul_committed,Dearica,personalfoul,Dearica Hamby personal foul (Alyssa Thomas draws the foul)
rebound,Mercury,rebound,Mercury offensive rebound
foul_committed,Liatu,personalfoul,Liatu King personal foul (Loose ball) (Lexi Held draws the foul)
foul_committed,Kitija,shootingfoul,Kitija Laksa shooting foul (Dearica Hamby draws the foul)
foul_committed,Kitija,offensivefoul,Kitija Laksa offensive foul (Dearica Hamby draws the foul)
foul_committed,Odyssey,shootingfoul,Odyssey Sims shooting foul (Sami Whitcomb draws the foul)
foul_committed,Sami,shootingfoul,Sami Whitcomb shooting foul (Azurá Stevens draws the foul)
foul_committed,Kathryn,shootingfoul,Kathryn Westbeld shooting foul (Azurá Stevens draws the foul)
foul_committed,Sami,shootingfoul,Sami Whitcomb shooting foul (Kelsey Plum draws the foul)
foul_committed,Sarah,personalfoul,Sarah Ashlee Barker personal foul (Alyssa Thomas draws the foul)
foul_committed,Kelsey,personalfoul,Kelsey Plum personal foul (Take) (Satou Sabally draws the foul)
foul_committed,Monique,shootingfoul,Monique Akoa Makani shooting foul (Kelsey Plum draws the foul)
rebound,Sparks,rebound,Sparks offensive rebound
foul_committed,Kelsey,personalfoul,Kelsey Plum personal foul (Take) (Satou Sabally draws the foul)
foul_committed,Liatu,personalfoul,Liatu King personal foul (Take) (Satou Sabally draws the foul)
rebound,Sparks,rebound,Sparks offensive rebound
turnover,Mystics,turnover,Mystics turnover (shot clock violation)
rebound,Liberty,rebound,Liberty offensive rebound
foul_committed,Jonquel,shootingfoul,Jonquel Jones shooting foul (Shakira Austin draws the foul)
rebound,Mystics,rebound,Mystics offensive rebound
rebound,Mystics,rebound,Mystics defensive rebound
foul_committed,Sonia,shootingfoul,Sonia Citron shooting foul (Breanna Stewart draws the foul)
foul_committed,Leonie,personalfoul,Leonie Fiebich personal foul (Jade Melbourne draws the foul)
foul_committed,Stefanie,personalfoul,Stefanie Dolson personal foul (Sabrina Ionescu draws the foul)
rebound,Liberty,rebound,Liberty offensive rebound
foul_committed,Jonquel,offensivefoul,Jonquel Jones offensive foul (Sonia Citron draws the foul)
rebound,Liberty,rebound,Liberty offensive rebound
foul_committed,Sug,shootingfoul,Sug Sutton shooting foul (Natasha Cloud draws the foul)
foul_committed,Stefanie,shootingfoul,Stefanie Dolson shooting foul (Jonquel Jones draws the foul)
foul_committed,Natasha,personalfoul,Natasha Cloud personal foul (Emily Engstler draws the foul)
rebound,Liberty,rebound,Liberty defensive rebound
rebound,Liberty,rebound,Liberty defensive rebound
foul_committed,Emily,shootingfoul,Emily Engstler shooting foul (Breanna Stewart draws the foul)
foul_committed,Leonie,personalfoul,Leonie Fiebich personal foul (Sonia Citron draws the foul)
rebound,Liberty,rebound,Liberty defensive rebound
foul_committed,Alysha,personalfoul,Alysha Clark personal foul (Loose ball) (Breanna Stewart draws the foul)
foul_committed,Leonie,personalfoul,Leonie Fiebich personal foul (Sonia Citron draws the foul)
foul_committed,Natasha,shootingfoul,Natasha Cloud shooting foul (Kiki Iriafen draws the foul)
rebound,Mystics,rebound,Mystics offensive rebound
rebound,Mystics,rebound,Mystics defensive rebound
foul_committed,Stefanie,shootingfoul,Stefanie Dolson shooting foul (Emma Meesseman draws the foul)
foul_committed,Stefanie,shootingfoul,Stefanie Dolson shooting foul (Emma Meesseman draws the foul)
foul_committed,Shakira,shootingfoul,Shakira Austin shooting foul (Sabrina Ionescu draws the foul)
foul_committed,Kennedy,shootingfoul,Kennedy Burke shooting foul (Shakira Austin draws the foul)
rebound,Mystics,rebound,Mystics offensive rebound
foul_committed,Kiki,shootingfoul,Kiki Iriafen shooting foul (Jonquel Jones draws the foul)
foul_committed,Natasha,personalfoul,Natasha Cloud personal foul (Kiki Iriafen draws the foul)
foul_committed,Emma,shootingfoul,Emma Meesseman shooting foul (Kiki Iriafen draws the foul)
rebound,Mystics,rebound,Mystics offensive rebound
rebound,Liberty,rebound,Liberty offensive rebound
turnover,Mystics,turnover,Mystics turnover (shot clock violation)
foul_committed,Rebekah,shootingfoul,Rebekah Gardner shooting foul (Kiki Iriafen draws the foul)
foul_committed,Jonquel,offensivefoul,Jonquel Jones offensive foul (Sonia Citron draws the foul)
foul_committed,Sonia,personalfoul,Sonia Citron personal foul (Leonie Fiebich draws the foul)
foul_committed,Alysha,shootingfoul,Alysha Clark shooting foul (Jonquel Jones draws the foul)
rebound,Mystics,rebound,Mystics offensive rebound
foul_committed,Leonie,personalfoul,Leonie Fiebich personal foul (Loose ball) (Stefanie Dolson draws the foul)
foul_committed,Alysha,personalfoul,Alysha Clark personal foul (Jonquel Jones draws the foul)
foul_committed,Stefanie,offensivefoul,Stefanie Dolson offensive foul (Leonie Fiebich draws the foul)
foul_committed,Emma,shootingfoul,Emma Meesseman shooting foul (Kiki Iriafen draws the foul)
foul_committed,Stephanie,shootingfoul,Stephanie Talbot shooting foul (Madison Scott draws the foul)
turnover,Liberty,turnover,Liberty turnover (8-second violation)
foul_committed,Caitlin,shootingfoul,Caitlin Clark shooting foul (Te-Hina Paopao draws the foul)
foul_committed,Natasha,shootingfoul,Natasha Howard shooting foul (Brionna Jones draws the foul)
rebound,Dream,rebound,Dream offensive rebound
foul_committed,Rhyne,shootingfoul,Rhyne Howard shooting foul (Caitlin Clark draws the foul)
